message_uid,msg_id,conv_id,speaker,message,timestamp,message_length_chars,message_length_words,num_sentences,avg_word_length,words_per_sentence,has_question,has_exclamation,num_questions,question_ratio,is_interrogative,is_declarative,num_uppercase_chars,num_digits,num_hedges,hedge_ratio,num_politeness,num_assertive,assertive_ratio,num_modal_verbs,modal_ratio,num_meta_conversation,num_first_person_pronouns,confidence_score,retrieved
c15_37,37,c15,A,"Let's if retrieval is skewed, summaries may systematically misrepresent the group.",2026-02-02T01:39:27,82,12,1,5.75,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.08333333333333333,1,0,0,0
c15_38,38,c15,E,Quick question: We should track agreement across participants to see if the effect is consistent?,2026-02-02T01:41:16,97,15,1,5.4,15.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,1,1,1,1
c15_39,39,c15,G,"We should compute style metrics: verbosity, hedging rate, assertiveness rate.",2026-02-02T01:41:43,77,10,1,6.4,10.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.1,1,0.1,0,1,1,0
c15_40,40,c15,F,We should randomize which conversation they see to avoid learning effects. thanks.,2026-02-02T01:43:11,82,12,2,5.75,6.0,0,0,0,0.0,0,1,1,0,0,0.0,1,1,0.08333333333333333,1,0.08333333333333333,0,1,1,1
c15_41,41,c15,F,"Please, we should collect demographics lightly, if allowed, but keep it minimal.",2026-02-02T01:44:34,80,12,1,5.416666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,1,1,0.08333333333333333,1,0.08333333333333333,0,1,1,1
c15_42,42,c15,A,We should we should randomize which conversation they see to avoid learning effects.,2026-02-02T01:45:43,84,13,1,5.461538461538462,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0.15384615384615385,2,0.15384615384615385,0,2,2,1
c15_43,43,c15,C,Hedging language might be retrieved less because it sounds less decisive. That way we can separate system behavior from human perception effects.,2026-02-02T01:47:21,145,22,2,5.545454545454546,11.0,0,0,0,0.0,0,1,2,0,1,0.045454545454545456,0,0,0.0,2,0.09090909090909091,0,1,-1,0
c15_44,44,c15,C,"We should collect demographics lightly, if allowed, but keep it minimal. This also gives us something concrete to show in the proposal and final report.",2026-02-02T01:47:48,152,25,2,4.96,12.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.04,1,0.04,0,2,1,1
c15_45,45,c15,G,"For the user study, we can ask who seems most knowledgeable or influential.",2026-02-02T01:48:40,75,13,1,4.6923076923076925,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,0,0.0,1,0.07692307692307693,0,1,-1,0
c15_46,46,c15,A,I recommend we can compute retrieval share per speaker and compare it to participation share.,2026-02-02T01:50:09,93,15,1,5.2,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,0,2,1,0
c15_47,47,c15,A,Let's we should randomize which conversation they see to avoid learning effects.,2026-02-02T01:50:35,80,13,1,5.153846153846154,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07692307692307693,1,0.07692307692307693,1,1,1,0
c15_48,48,c15,E,Small question: We should track agreement across participants to see if the effect is consistent?,2026-02-02T01:51:06,97,15,1,5.4,15.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,1,1,1,1
c15_49,49,c15,E,Quick question: We can show participants a short system-generated summary and ask perception questions?,2026-02-02T01:51:49,103,15,1,5.8,15.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.06666666666666667,1,1,0,0
c15_50,50,c15,A,Let's we can keep it lightweight with a Google Form and short tasks.,2026-02-02T01:53:13,68,14,1,3.857142857142857,14.0,0,0,0,0.0,0,1,3,0,0,0.0,0,0,0.0,1,0.07142857142857142,1,1,0,0
c15_51,51,c15,G,We should track agreement across participants to see if the effect is consistent.,2026-02-02T01:54:53,81,13,1,5.230769230769231,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07692307692307693,1,0.07692307692307693,0,1,1,1
c15_52,52,c15,G,"We should collect demographics lightly, if allowed, but keep it minimal.",2026-02-02T01:56:03,72,11,1,5.363636363636363,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,1,1,1
c15_53,53,c15,A,"The best option is readers may think the most-retrieved speaker is the leader, even if they weren’t.",2026-02-02T01:56:24,100,19,1,4.2105263157894735,19.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.05263157894736842,1,0.05263157894736842,0,0,1,0
c15_54,54,c15,E,Can we clarify: I agree. We can show participants a short system-generated summary and ask perception questions?,2026-02-02T01:58:10,112,18,2,5.111111111111111,9.0,1,0,2,1.0,1,0,3,0,0,0.0,0,0,0.0,2,0.1111111111111111,1,3,0,0
c15_55,55,c15,A,"We should for sure, we should randomize which conversation they see to avoid learning effects.",2026-02-02T01:59:43,94,15,1,5.2,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0.13333333333333333,2,0.13333333333333333,0,2,2,1
c15_56,56,c15,A,I recommend i agree. We can show participants a short system-generated summary and ask perception questions.,2026-02-02T02:00:25,108,17,2,5.294117647058823,8.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.058823529411764705,1,0.058823529411764705,0,3,1,0
c15_57,57,c15,A,I propose we can keep it lightweight with a Google Form and short tasks.,2026-02-02T02:02:03,72,14,1,4.142857142857143,14.0,0,0,0,0.0,0,1,3,0,0,0.0,0,0,0.0,1,0.07142857142857142,0,2,0,0
c15_58,58,c15,C,"We can show participants a short system-generated summary and ask perception questions. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-02T02:03:16,160,28,2,4.642857142857143,14.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,2,0.07142857142857142,0,3,0,0
c15_59,59,c15,E,"Before we move on: Readers may think the most-retrieved speaker is the leader, even if they weren’t?",2026-02-02T02:04:47,100,19,1,4.157894736842105,19.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.05263157894736842,1,1,0,0
c15_60,60,c15,F,"Appreciate it, i suspect verbose speakers will be retrieved more often just because they contain more keywords.",2026-02-02T02:05:15,111,17,1,5.470588235294118,17.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.058823529411764705,0,1,0,0
c15_61,61,c15,F,"If you don't mind, i'm not fully convinced yet. I suspect verbose speakers will be retrieved more often just because they contain more keywords.",2026-02-02T02:07:02,144,26,2,4.461538461538462,13.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,1,0.038461538461538464,0,2,0,0
c15_62,62,c15,E,Quick question: We can keep it lightweight with a Google Form and short tasks?,2026-02-02T02:07:34,78,14,1,4.5,14.0,1,0,1,1.0,1,0,4,0,0,0.0,0,0,0.0,1,0.07142857142857142,1,1,0,0
c15_63,63,c15,F,"Please, we can show participants a short system-generated summary and ask perception questions.",2026-02-02T02:09:23,95,14,1,5.714285714285714,14.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.07142857142857142,0,1,0,1
c15_64,64,c15,E,"Can we clarify: Readers may think the most-retrieved speaker is the leader, even if they weren’t?",2026-02-02T02:10:57,97,18,1,4.277777777777778,18.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,2,0.1111111111111111,1,1,0,0
c15_65,65,c15,G,I agree. We should track agreement across participants to see if the effect is consistent.,2026-02-02T02:11:42,90,15,2,4.933333333333334,7.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,0,2,1,0
c15_66,66,c15,A,The best option is we should track agreement across participants to see if the effect is consistent.,2026-02-02T02:13:02,100,17,1,4.882352941176471,17.0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0.11764705882352941,1,0.058823529411764705,0,1,2,1
c15_67,67,c15,E,"Small question: For the user study, we can ask who seems most knowledgeable or influential?",2026-02-02T02:13:32,91,15,1,4.933333333333334,15.0,1,0,1,1.0,1,0,2,0,1,0.06666666666666667,0,0,0.0,1,0.06666666666666667,1,1,-1,0
c15_68,68,c15,G,"For the user study, we can ask who seems most knowledgeable or influential.",2026-02-02T02:15:10,75,13,1,4.6923076923076925,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,0,0.0,1,0.07692307692307693,0,1,-1,0
c15_69,69,c15,C,"We can show participants a short system-generated summary and ask perception questions. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-02T02:16:54,160,28,2,4.642857142857143,14.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,2,0.07142857142857142,0,3,0,0
c15_70,70,c15,C,We can keep it lightweight with a Google Form and short tasks. We can validate it quickly with a small pilot before we scale it up.,2026-02-02T02:17:47,131,26,2,4.0,13.0,0,0,0,0.0,0,1,4,0,0,0.0,0,0,0.0,2,0.07692307692307693,0,3,0,1
c15_71,71,c15,A,The best option is we should track agreement across participants to see if the effect is consistent.,2026-02-02T02:18:58,100,17,1,4.882352941176471,17.0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0.11764705882352941,1,0.058823529411764705,0,1,2,1
c16_1,1,c16,E,Team: let's discuss class project planning and get aligned before we split tasks.,2026-02-02T02:00:00,81,14,1,4.714285714285714,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,1,0,1
c16_2,2,c16,G,I agree. We should include robustness checks by changing retrieval settings.,2026-02-02T02:00:56,76,11,2,5.818181818181818,5.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,2,1,0
c16_3,3,c16,F,"Please, we should measure who gets retrieved compared to who actually contributed.",2026-02-02T02:02:40,82,12,1,5.75,12.0,0,0,0,0.0,0,1,1,0,0,0.0,1,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
c16_4,4,c16,F,"If you don't mind, i'm not fully convinced yet. We should measure who gets retrieved compared to who actually contributed.",2026-02-02T02:03:03,122,22,2,4.454545454545454,11.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.045454545454545456,1,0.045454545454545456,0,2,1,1
c16_5,5,c16,E,Can we clarify: We should measure who gets retrieved compared to who actually contributed?,2026-02-02T02:03:23,90,14,1,5.357142857142857,14.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.07142857142857142,2,0.14285714285714285,1,2,1,0
c16_6,6,c16,F,I agree. We should decide what success looks like by the end of the semester. could we.,2026-02-02T02:04:06,87,17,3,4.0,5.666666666666667,0,0,1,0.3333333333333333,1,0,2,0,1,0.058823529411764705,0,1,0.058823529411764705,2,0.11764705882352941,0,3,0,0
c16_7,7,c16,A,I recommend i agree. We should assign owners for each part so work doesn’t overlap.,2026-02-02T02:04:29,83,16,2,4.125,8.0,0,0,0,0.0,0,1,2,0,0,0.0,0,2,0.125,1,0.0625,0,3,2,0
c16_8,8,c16,A,"We should let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-02T02:05:50,81,12,1,5.333333333333333,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
c16_9,9,c16,E,"Just to check: For sure, we should measure who gets retrieved compared to who actually contributed?",2026-02-02T02:06:52,99,16,1,5.0625,16.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.0625,1,0.0625,1,1,1,0
c16_10,10,c16,A,We need to let’s pick one main question and avoid building extra features.,2026-02-02T02:07:23,74,14,1,4.285714285714286,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c16_11,11,c16,E,Can we clarify: Let’s pick one main question and avoid building extra features?,2026-02-02T02:08:07,79,14,1,4.571428571428571,14.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.07142857142857142,1,1,0,1
c16_12,12,c16,G,"I agree. If we finish the prototype early, we’ll have time to run the user study.",2026-02-02T02:08:59,81,17,2,3.6470588235294117,8.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,3,0,0
c16_13,13,c16,G,We need time near the end for polishing figures and slides.,2026-02-02T02:09:38,59,11,1,4.363636363636363,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c16_14,14,c16,D,Let’s pick one main question and avoid building extra features.,2026-02-02T02:10:24,63,11,1,4.7272727272727275,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0,1
c16_15,15,c16,A,Let's i agree. Let’s pick one main question and avoid building extra features.,2026-02-02T02:11:46,78,15,2,4.133333333333334,7.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,1,1,0,0
c16_16,16,c16,G,"If we finish the prototype early, we’ll have time to run the user study.",2026-02-02T02:12:22,72,15,1,3.7333333333333334,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c16_17,17,c16,F,"Thanks, we need to keep the project focused so we can finish in time.",2026-02-02T02:12:57,69,14,1,3.857142857142857,14.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.07142857142857142,0,2,0,0
c16_18,18,c16,G,"If we overbuild, we’ll have less time for evaluation and writing.",2026-02-02T02:14:44,65,12,1,4.333333333333333,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,1
c16_19,19,c16,F,"Could we, we should measure who gets retrieved compared to who actually contributed.",2026-02-02T02:16:27,84,13,1,5.384615384615385,13.0,0,0,1,1.0,1,0,1,0,1,0.07692307692307693,0,1,0.07692307692307693,2,0.15384615384615385,0,2,0,0
c16_20,20,c16,A,The best option is i'm not fully convinced yet. We also need a human study to see if summaries change perception.,2026-02-02T02:18:06,113,22,2,4.090909090909091,11.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.045454545454545456,0,0.0,0,2,1,0
c16_21,21,c16,A,I recommend let’s pick one main question and avoid building extra features.,2026-02-02T02:18:59,75,13,1,4.769230769230769,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07692307692307693,0,0.0,0,1,1,1
c16_22,22,c16,A,"I recommend let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-02T02:20:44,83,12,1,5.5,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.08333333333333333,0,0.0,0,1,1,0
c16_23,23,c16,A,I recommend we should decide what success looks like by the end of the semester.,2026-02-02T02:21:12,80,15,1,4.333333333333333,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0.13333333333333333,1,0.06666666666666667,0,2,2,1
c16_24,24,c16,A,The best option is we need time near the end for polishing figures and slides.,2026-02-02T02:21:56,78,15,1,4.2,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.06666666666666667,0,0.0,0,1,1,0
c16_25,25,c16,A,"I propose honestly, i agree. Let’s pick one main question and avoid building extra features.",2026-02-02T02:23:20,92,16,2,4.625,8.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c16_26,26,c16,G,I agree. We should assign owners for each part so work doesn’t overlap.,2026-02-02T02:24:09,71,14,2,4.0,7.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.07142857142857142,1,0.07142857142857142,0,2,1,0
c16_27,27,c16,G,"Let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-02T02:25:45,71,10,1,5.6,10.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
c16_28,28,c16,E,Quick question: We need to keep the project focused so we can finish in time?,2026-02-02T02:27:16,77,15,1,4.066666666666666,15.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.06666666666666667,1,2,0,0
c16_29,29,c16,D,We should assign owners for each part so work doesn’t overlap.,2026-02-02T02:28:54,62,12,1,4.166666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
c16_30,30,c16,A,"I propose in my view, let’s define a small set of standard questions to ask the system.",2026-02-02T02:29:24,87,18,1,3.7777777777777777,18.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,1
c16_31,31,c16,F,I agree. We should include robustness checks by changing retrieval settings. if you don't mind.,2026-02-02T02:30:22,95,16,3,4.8125,5.333333333333333,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.0625,1,0.0625,0,2,1,0
c16_32,32,c16,G,I agree. Let’s pick one main question and avoid building extra features.,2026-02-02T02:30:55,72,13,2,4.461538461538462,6.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c16_33,33,c16,E,Just to check: We should include robustness checks by changing retrieval settings?,2026-02-02T02:31:48,82,12,1,5.75,12.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.08333333333333333,1,0.08333333333333333,1,1,1,0
c16_34,34,c16,D,We should measure who gets retrieved compared to who actually contributed.,2026-02-02T02:33:22,74,11,1,5.7272727272727275,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,1,1,0
c16_35,35,c16,D,We should include robustness checks by changing retrieval settings.,2026-02-02T02:35:04,67,9,1,6.444444444444445,9.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.1111111111111111,1,0.1111111111111111,0,1,1,0
c16_36,36,c16,D,We should decide what success looks like by the end of the semester.,2026-02-02T02:36:25,68,13,1,4.230769230769231,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07692307692307693,1,0.07692307692307693,0,1,1,0
c16_37,37,c16,G,We need to keep the project focused so we can finish in time.,2026-02-02T02:37:26,61,13,1,3.6923076923076925,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.07692307692307693,0,2,0,0
c16_38,38,c16,E,Small question: We should include robustness checks by changing retrieval settings?,2026-02-02T02:39:16,83,11,1,6.454545454545454,11.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,1,1,1,0
c16_39,39,c16,D,We should measure who gets retrieved compared to who actually contributed.,2026-02-02T02:39:42,74,11,1,5.7272727272727275,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,1,1,0
c16_40,40,c16,F,"Could we, if we overbuild, we’ll have less time for evaluation and writing.",2026-02-02T02:41:20,75,14,1,4.214285714285714,14.0,0,0,1,1.0,1,0,1,0,1,0.07142857142857142,0,0,0.0,1,0.07142857142857142,0,3,-1,1
c16_41,41,c16,E,Quick question: We should assign owners for each part so work doesn’t overlap?,2026-02-02T02:42:18,78,14,1,4.5,14.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.07142857142857142,1,0.07142857142857142,1,1,1,0
c16_42,42,c16,A,We should we also need a human study to see if summaries change perception.,2026-02-02T02:43:46,75,14,1,4.357142857142857,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07142857142857142,1,0.07142857142857142,0,2,1,1
c16_43,43,c16,F,"I agree. Let’s set weekly milestones: data, prototype, analysis, study, writing. if you don't mind.",2026-02-02T02:45:15,99,17,3,4.411764705882353,5.666666666666667,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c16_44,44,c16,D,We should measure who gets retrieved compared to who actually contributed.,2026-02-02T02:46:12,74,11,1,5.7272727272727275,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,1,1,0
c16_45,45,c16,A,"Let's honestly, let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-02T02:46:59,87,13,1,5.230769230769231,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,0,0,1
c16_46,46,c16,A,I propose we should assign owners for each part so work doesn’t overlap.,2026-02-02T02:48:04,72,14,1,4.142857142857143,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07142857142857142,1,0.07142857142857142,0,2,1,0
c16_47,47,c16,F,We should measure who gets retrieved compared to who actually contributed. if you don't mind.,2026-02-02T02:49:07,93,16,2,4.75,8.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.0625,1,0.0625,0,1,1,0
c16_48,48,c16,F,"Could we, i'm not fully convinced yet. Let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-02T02:50:08,110,18,2,4.722222222222222,9.0,0,0,1,0.5,1,0,2,0,1,0.05555555555555555,0,0,0.0,1,0.05555555555555555,0,2,-1,1
c16_49,49,c16,D,We should decide what success looks like by the end of the semester.,2026-02-02T02:51:40,68,13,1,4.230769230769231,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07692307692307693,1,0.07692307692307693,0,1,1,1
c16_50,50,c16,G,"If we finish the prototype early, we’ll have time to run the user study.",2026-02-02T02:52:51,72,15,1,3.7333333333333334,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c16_51,51,c16,A,I propose let’s define a small set of standard questions to ask the system.,2026-02-02T02:53:24,75,15,1,4.0,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c16_52,52,c16,A,"We should i agree. If we overbuild, we’ll have less time for evaluation and writing.",2026-02-02T02:53:48,84,16,2,4.125,8.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.0625,1,0.0625,0,4,1,0
c16_53,53,c16,E,"Small question: In my view, let’s set weekly milestones: data, prototype, analysis, study, writing?",2026-02-02T02:55:14,99,15,1,5.133333333333334,15.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,0,0.0,1,1,0,1
c16_54,54,c16,E,Before we move on: We should include robustness checks by changing retrieval settings?,2026-02-02T02:55:35,86,13,1,5.538461538461538,13.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.07692307692307693,1,0.07692307692307693,1,2,1,0
c16_55,55,c16,F,"Could we, we should decide what success looks like by the end of the semester.",2026-02-02T02:56:37,78,15,1,4.133333333333334,15.0,0,0,1,1.0,1,0,1,0,1,0.06666666666666667,0,1,0.06666666666666667,2,0.13333333333333333,0,2,0,0
c16_56,56,c16,F,We also need a human study to see if summaries change perception. would you be able to.,2026-02-02T02:57:02,87,17,2,4.0588235294117645,8.5,0,0,1,0.5,1,0,1,0,0,0.0,0,0,0.0,1,0.058823529411764705,0,1,0,0
